Team1,Team_x,Team2,Team_y,Winner,Prediction
PHI,76ers,NYK,Knicks,PHI,76ers,,,,,,,,
OKC,Thunder,DET,Pistons,OKC,Thunder,,,,,,,,
OKC,Thunder,TOR,Raptors,OKC,Thunder,,,,,,,,
OKC,Thunder,LAL,Lakers,LAL,Lakers,,,,,,,,
OKC,Thunder,WAS,Wizards,WAS,Wizards,,,,,,,,
OKC,Thunder,BOS,Celtics,BOS,Celtics,,,,,,,,
OKC,Thunder,DEN,Nuggets,OKC,Thunder,,,,,,,,
OKC,Thunder,MIA,Heat,OKC,Thunder,,,,,,,,
OKC,Thunder,NYK,Knicks,OKC,Thunder,,,,,,,,
DET,Pistons,TOR,Raptors,TOR,Raptors,,,,,,,,
DET,Pistons,LAL,Lakers,LAL,Lakers,,,,,,,,
DET,Pistons,WAS,Wizards,WAS,Wizards,,,,,,,,
DET,Pistons,BOS,Celtics,DET,Pistons,,,,,,,,
DET,Pistons,DEN,Nuggets,DEN,Nuggets,,,,,,,,
DET,Pistons,MIA,Heat,DET,Pistons,,,,,,,,
DET,Pistons,NYK,Knicks,NYK,Knicks,,,,,,,,
TOR,Raptors,LAL,Lakers,TOR,Raptors,,,,,,,,
TOR,Raptors,WAS,Wizards,WAS,Wizards,,,,,,,,
TOR,Raptors,BOS,Celtics,TOR,Raptors,,,,,,,,
TOR,Raptors,DEN,Nuggets,TOR,Raptors,,,,,,,,
TOR,Raptors,MIA,Heat,TOR,Raptors,,,,,,,,
TOR,Raptors,NYK,Knicks,TOR,Raptors,,,,,,,,
LAL,Lakers,WAS,Wizards,WAS,Wizards,,,,,,,,
LAL,Lakers,BOS,Celtics,BOS,Celtics,,,,,,,,
LAL,Lakers,DEN,Nuggets,LAL,Lakers,,,,,,,,
LAL,Lakers,MIA,Heat,LAL,Lakers,,,,,,,,
LAL,Lakers,NYK,Knicks,LAL,Lakers,,,,,,,,
WAS,Wizards,BOS,Celtics,BOS,Celtics,,,,,,,,
WAS,Wizards,DEN,Nuggets,DEN,Nuggets,,,,,,,,
WAS,Wizards,MIA,Heat,WAS,Wizards,,,,,,,,
WAS,Wizards,NYK,Knicks,WAS,Wizards,,,,,,,,
BOS,Celtics,DEN,Nuggets,DEN,Nuggets,,,,,,,,
BOS,Celtics,MIA,Heat,BOS,Celtics,,,,,,,,
BOS,Celtics,NYK,Knicks,BOS,Celtics,,,,,,,,
DEN,Nuggets,MIA,Heat,MIA,Heat,,,,,,,,
DEN,Nuggets,NYK,Knicks,DEN,Nuggets,,,,,,,,
MIA,Heat,NYK,Knicks,NYK,Knicks,,,,,,,,
